qid,entity,domain,kind,decile,pageviews_12m,sitelinks,article_len,in_v1,source,flags
,Agnieszka Szewczykak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Andrzej Zielińewski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Anna Rokko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Antoni Gruzyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Barbara Michalakowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Bartosz Miśko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Bartosz Woźniakewski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Beata Sokołowek,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Cezary Dąbo,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Cezary Jankowecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Cezary Lewandowak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Cezary Roko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Cezary Wieczorowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Damian Grabowczyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Damian Jankowecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Damian Podsiedlik,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Damian Walczakewski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Danuta Tomaszak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Danuta Tomaszcki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Dawid Kotik,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 4}"
,Dorota Sępa,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Edyta Wieczorowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Ewa Urbańowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Ewa Woźniakecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 8}"
,Ewa Wróbelowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Grzegorz Ciechowicz,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 10}"
,Grzegorz Krawczykek,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 10}"
,Grzegorz Kęsyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Halina Szewczykowicz,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 7}"
,Henryk Fiko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 4}"
,Henryk Rokka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Ignacy Nowakski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Jakub Grabowicki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 6}"
,Jarosław Kowaliński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Jarosław Lisa,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 2, ""tok_11b"": 4}"
,Jarosław Żakyk,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Joanna Dudaowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Justyna Sikoriński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Karolina Wieczorak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 8}"
,Katarzyna Wróblewicki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Konrad Penderak,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Marcin Urbaniecki,musicians,fabricated,-1,0,0,0,True,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Marta Dąbrowowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 7}"
,Marta Wróblewowicz,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 8}"
,Michał Bąkko,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 6}"
,Michał Pawłowowski,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Natalia Widka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Patryk Głowackiiński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 9}"
,Piotr Sępka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Remigiusz Cieślka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 9}"
,Roksana Habek,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 5, ""tok_11b"": 5}"
,Roksana Piotrowiński,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 6, ""tok_11b"": 8}"
,Stanisław Sępo,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 6}"
,Tadeusz Lisa,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 2, ""tok_11b"": 4}"
,Tomasz Zającecki,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
,Wanda Bórka,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 3, ""tok_11b"": 5}"
,Wanda Kulael,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 5}"
,Wojciech Górskiowiak,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 9}"
,Wojciech Jaśik,musicians,fabricated,-1,0,0,0,False,fabricated,"{""tok_1.5b"": 4, ""tok_11b"": 7}"
Q56255615,Agata Hołdyk,musicians,real,0,174,1,6528,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9147548,Alfons Pellowski,musicians,real,0,115,1,5829,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9175350,Bogdan Trochanowski,musicians,real,0,95,1,2535,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9251333,Edwin Golnik,musicians,real,0,86,1,5125,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q124052960,Franciszek Jamrozy,musicians,real,0,158,1,5921,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q5993652,Igor S. Korntayer,musicians,real,0,126,2,4180,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q56340899,Irena Rolanowska,musicians,real,0,179,1,5369,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11714695,Izabela Targońska,musicians,real,0,168,1,5560,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7944839,Jan Drzewoski,musicians,real,0,70,1,3051,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q5491697,Jarosław Gajczuk-Zawadzki,musicians,real,0,144,2,2056,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q123171366,Jerzy Bartoszewicz,musicians,real,0,143,1,3188,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q214404,Joseph Rosenstock,musicians,real,0,77,10,4841,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11730213,Józef Gabzdyl,musicians,real,0,77,1,3245,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4259227,Józef Lehrer,musicians,real,0,91,4,4420,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q34622034,Józef Szabliński,musicians,real,0,84,3,4112,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11736314,Karol Stohl,musicians,real,0,138,1,3081,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1358850,Katarzyna Myćka,musicians,real,0,187,5,4976,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11738052,Kazimierz Krzyształowicz,musicians,real,0,178,2,3387,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11770561,Marta Dąbrowska (muzyk),musicians,real,0,168,1,3760,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q85133370,Małgorzata Furche-Jurczyk,musicians,real,0,157,1,3685,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q111144381,Monika Sadkowska,musicians,real,0,161,10,5510,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105883298,Monika Sikorska-Wojtacha,musicians,real,0,169,1,3604,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7442489,Sebastian Niedziela,musicians,real,0,191,3,4158,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9354525,Tadeusz Kwieciński,musicians,real,0,186,1,8434,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q47008511,Tadeusz Ortyl,musicians,real,0,141,2,13415,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15966362,Wacław Stefan Lewandowski,musicians,real,0,188,1,5706,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q28123958,Walenty Kosmalski,musicians,real,0,152,2,5696,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q325610,Will Sanders,musicians,real,0,73,7,7730,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105702504,Witold Rychter (aktor),musicians,real,0,105,2,5638,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9381736,Władysław Bukowiecki,musicians,real,0,129,2,5490,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q461108,Anna Osmakowicz,musicians,real,1,318,10,4513,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9155833,Anna Zawadzka-Gołosz,musicians,real,1,206,1,3605,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q60834434,Bartłomiej Kominek,musicians,real,1,330,1,2991,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q124541026,Bogusław Michalonek,musicians,real,1,227,1,3433,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1052928,Celina Muza,musicians,real,1,312,2,3372,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q8861544,Czesław Grudziński,musicians,real,1,286,2,3762,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4267414,Izydor Lotto,musicians,real,1,194,7,2828,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11715418,Jacek Labuda,musicians,real,1,284,1,2790,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q94136495,Jadwiga Romańska,musicians,real,1,327,1,7110,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1326944,Jarosław Siwiński,musicians,real,1,224,2,7709,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q124215256,Jerzy Chruściński,musicians,real,1,210,2,5084,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q60836665,Jerzy Rachubiński,musicians,real,1,222,1,4166,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q118574803,Jerzy Tosik-Warszawiak,musicians,real,1,267,1,2885,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q97163256,Joanna Mądroszkiewicz,musicians,real,1,254,1,5368,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q113556795,Kamil Szyłkiewicz,musicians,real,1,276,1,4665,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11736332,Karol Teutsch,musicians,real,1,301,1,2478,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11739854,Klaudia Pasternak,musicians,real,1,325,5,10515,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q138027484,Maciej Zimka,musicians,real,1,198,2,17187,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11767594,Marcin Jan Mrowca,musicians,real,1,297,1,2412,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q15833894,Maria Szraiber,musicians,real,1,235,3,6490,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11769641,Marian Radzik,musicians,real,1,297,1,6697,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q85865784,Mateusz Franczak,musicians,real,1,292,2,5655,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817375,Piotr Chołołowicz,musicians,real,1,263,2,7442,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q104502059,Piotr Warzecha,musicians,real,1,207,1,5633,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7282462,Rafał Stradomski,musicians,real,1,255,3,7158,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q18630379,Ryszard Latecki,musicians,real,1,202,2,6290,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q130484628,Sebastian Smoleń,musicians,real,1,251,1,4864,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q50413746,Sebastian Zawadzki,musicians,real,1,282,4,9089,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2587286,Włodzimierz Kenig,musicians,real,1,197,2,3488,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24009862,Zbigniew Wiszniewski,musicians,real,1,207,3,8004,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9138367,Abraham Ber Birnbaum,musicians,real,2,489,3,4746,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4091112,Adelajda Bolska,musicians,real,2,416,5,5589,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q98216078,Alan Urbanek,musicians,real,2,478,1,5083,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q55169153,Andrzej Dziadek,musicians,real,2,460,2,8180,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9152307,Andrzej Januszko,musicians,real,2,495,1,5469,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q4767303,Anna Maria Klechniowska,musicians,real,2,438,6,7231,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9175590,Bogumił Pasternak,musicians,real,2,473,1,3056,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q124567564,Bożena Dworska,musicians,real,2,387,3,5080,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q113738850,Ewa Fabiańska-Jelińska,musicians,real,2,352,1,9368,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q97373023,Henryk Kasperczak (muzyk),musicians,real,2,385,2,6610,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q59037285,Jan Rybarski (chórmistrz),musicians,real,2,348,2,9104,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q104866391,Jerzy Adamczewski,musicians,real,2,386,2,3918,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16562799,Jerzy Kołaczkowski,musicians,real,2,403,2,10841,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1715102,Józef Nikorowicz,musicians,real,2,395,5,3981,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16571683,Leszek Orlewicz,musicians,real,2,497,1,20979,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q20851583,Lubomir Szopiński,musicians,real,2,427,3,5956,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q105298974,Marta Gardolińska,musicians,real,2,454,4,3597,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q60837473,Mieczysław Szlezer,musicians,real,2,512,3,14945,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11813971,Paweł Buczyński,musicians,real,2,374,1,15616,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9060027,Piotr Lutyński,musicians,real,2,390,3,4099,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11828999,Przemysław Zwias,musicians,real,2,393,1,2852,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q125022510,Remigiusz Mielczarek,musicians,real,2,541,2,6314,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q215331,Roman Cycowski,musicians,real,2,340,6,2045,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9345486,Stefan Śledziński,musicians,real,2,421,2,12644,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9357260,Teresa Belczyńska,musicians,real,2,538,2,4357,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q66406,Thomas Godoj,musicians,real,2,471,12,3294,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q64627150,Urszula Koszut,musicians,real,2,478,2,4700,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16614024,Waldemar Lewandowski,musicians,real,2,340,2,9164,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9393193,Zygmunt Zgraja,musicians,real,2,432,1,3478,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q112504679,Łukasz Radecki,musicians,real,2,509,1,10176,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11684500,Adrian Konarski,musicians,real,3,643,2,3714,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q515469,Andrzej Ratusiński,musicians,real,3,771,2,2838,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q107017034,Beniamin Sobaniec,musicians,real,3,563,1,5352,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11689855,Cezary Czternastek,musicians,real,3,574,1,2769,True,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q669750,Cezary Ostrowski,musicians,real,3,634,5,5977,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2995022,Constantin Régamey,musicians,real,3,668,10,19974,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q60832716,Edward Wolanin,musicians,real,3,784,1,4657,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q80727115,Jakub Burzyński,musicians,real,3,602,2,18584,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11718431,Jan Miłosz Zarzycki,musicians,real,3,816,2,6112,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11719932,Jankiel Herszkowicz,musicians,real,3,597,4,15098,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11725485,Jerzy Swoboda,musicians,real,3,590,2,8903,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q441274,Joanna Bruzdowicz-Tittel,musicians,real,3,702,15,8096,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q110388995,Joanna Sochacka,musicians,real,3,746,2,4962,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q14918615,Juliusz Łuciuk,musicians,real,3,754,5,11320,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q16569737,Krzysztof Duda (muzyk),musicians,real,3,829,2,9765,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11765430,Maciej Kieres,musicians,real,3,882,2,8291,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11767853,Marcin Wawruk,musicians,real,3,791,2,3579,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q60836234,Marta Wierzbieniec,musicians,real,3,763,1,5882,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2096327,Piotr Rytel,musicians,real,3,817,6,7247,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11818252,Piotr Wtulich,musicians,real,3,577,3,4869,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q125022524,Przemysław Strączek,musicians,real,3,634,2,4752,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q22344676,Roma Buharowska,musicians,real,3,818,1,9070,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q25017262,Roman Jasiński (pianista),musicians,real,3,778,2,4645,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9355007,Tadeusz Wojciechowski (dyrygent),musicians,real,3,808,2,5382,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q108143048,Waldemar Koperkiewicz,musicians,real,3,686,1,21234,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q118442043,Wanda Bojarska,musicians,real,3,571,1,2725,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9370986,Warcisław Kunc,musicians,real,3,757,2,7785,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q17648436,Władysław Kłosiewicz,musicians,real,3,817,3,6631,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q168156,Zbigniew Rudziński,musicians,real,3,757,2,11496,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q108462292,Łukasz Trepczyński,musicians,real,3,550,1,5718,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9141894,Agata Budzyńska,musicians,real,4,1399,2,6366,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9157159,Antoni Muracki,musicians,real,4,1175,2,5008,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9160601,Artur Dutkiewicz,musicians,real,4,1471,5,13623,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q554610,Artur Rodziński,musicians,real,4,1492,20,7793,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q434549,Elżbieta Sikora,musicians,real,4,1357,9,8332,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q26693991,Jan Nowowiejski,musicians,real,4,1357,1,4583,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q329068,Jan Stefani,musicians,real,4,1034,10,6875,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2598907,Jan Trepczyk,musicians,real,4,1233,8,15130,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q10953437,Jarosław Łabieniec,musicians,real,4,1516,2,4682,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11724386,Jerzy Boczkowski,musicians,real,4,1314,2,5952,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q137661235,Jerzy Cieśla,musicians,real,4,1232,1,5145,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q1362326,Jerzy Semkow,musicians,real,4,1279,12,5155,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11749046,Krzysia Górniak,musicians,real,4,1193,2,19076,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q24237924,Maciej Obara,musicians,real,4,1087,5,3835,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q19409884,Marek Dulewicz,musicians,real,4,996,1,8779,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768285,Marek Lechki,musicians,real,4,1176,4,7999,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11768450,Marek Sewen,musicians,real,4,1482,3,16552,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q65164406,Maria Kaczurbina,musicians,real,4,960,1,4411,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q519363,Marta Ptaszyńska,musicians,real,4,1052,8,10623,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11779708,Mieczysław Drobner,musicians,real,4,1310,5,4974,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q918339,Mieczysław Horszowski,musicians,real,4,1493,19,5467,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q31261,Paweł Klecki,musicians,real,4,1407,18,7853,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11817440,Piotr Dziemski,musicians,real,4,1283,1,3141,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q11828901,Przemysław Frankowski (dziennikarz),musicians,real,4,1428,2,2750,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q27902875,Roman Kraszewski,musicians,real,4,908,2,17134,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q2331316,Stanisław Kazuro,musicians,real,4,1420,5,12243,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q7674484,Tadeusz Zygfryd Kassern,musicians,real,4,1307,5,12538,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q9359662,Tomasz Rostworowski,musicians,real,4,972,2,9943,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
Q8865654,Wacław Aleksander Lachman,musicians,real,4,1088,2,8387,False,sparql,"{""disambiguation_risk"": false, ""pageview_zero"": false}"
